,BAC,C,JPM,WFC,UBSG.VX,RY,AXP,USB,DBK,TD,BNS,BK,FNMAN,CM,STT,FMCC,PNC,COF,STI,BBT,RF,NTRS,SLM,AMP,GS,MS,BEN,SCHW,CME,BLK,NYX,TROW,AMTD,LM,AB,NDAQ,IVZ,SEIC,ETFC,ETW,JNS,FII,RJF,AMG,MORN,LAZ,WDR,AIG,UNH,MFC,MET,PRU,TRV,ALL,AFL,SLF,AET,HIG ,CB,MMC,PGR,LNC,PFG,AON,CI,GNW,HUM,XL,CNA,UNM,CVH
2007/10/1 08:00,-0.719029435,-0.431055605,0.300959493,-0.469213391,-0.201454999,0.75498551,0.49314288,0.214230219,0.334428817,-0.152180109,1.118460944,1.380067995,0.018945323,1.060989936,1.816307777,-0.595148921,1.008088881,-0.207383285,-0.822187337,-1.61879088,-1.046422367,2.273777652,-0.192901098,-0.339844265,0.880707192,0.569576096,0.192243634,0.799095948,0.775373754,2.255830139,2.200944657,1.437457064,0.480149339,-0.172513948,-0.389288639,2.008474522,1.349243454,1.531181127,-0.707752103,-0.066969791,1.660360306,0.938687788,1.788888752,0.164520637,1.68744061,1.614692775,1.93075613,-1.384898495,0.046105192,0.993562234,-0.12576849,-0.120173526,0.548976072,-1.064412463,1.558820665,1.413266563,0.261855874,0.406240483,-0.155826629,0.097547333,-0.524613905,-0.74027802,0.595291309,0.048580686,-0.224674551,-0.914208968,0.586176181,-1.924942574,-0.010019738,-0.756866513,-0.073714282
2007/11/1 08:00,-0.781026615,-0.91023182,-0.684974461,-0.494369566,-2.139395058,-1.184584683,-0.743904041,-0.151964197,-0.243080319,-0.053056755,-0.943031817,-0.306054522,-0.4382046,-2.664218938,-0.022898551,-2.098347531,0.17232341,-3.027087899,-0.723131164,-0.372867675,-0.261289926,0.913992651,-1.116924103,-1.718863327,-0.761502284,-2.216682167,-0.34364459,0.455946977,0.006440314,-0.517880249,-0.584190185,-0.45527661,-0.335661365,-1.337603748,-0.552221343,-0.768651748,-1.759779752,-0.303352687,-3.82594111,-1.149672163,-0.274834355,-0.687272402,-1.804841928,-0.962482822,0.656206061,-0.334070887,0.251582314,-1.25989752,1.933224299,-0.760440993,-0.481234104,-0.345890258,0.179389303,-0.332636797,-0.108925657,-1.166199848,-0.380188064,-0.442213041,-0.473831794,-0.683324038,-0.113055073,-0.275656126,-0.527972878,1.561764155,0.046475234,-0.204002104,0.162457451,-2.707575885,-1.618006319,0.93730863,-0.121297396
2007/12/1 08:00,-1.785694094,-0.492118269,-0.909391745,-0.73466374,-1.405265637,-0.495024924,-2.6186196,-0.984322896,0.007382392,-0.681195153,-0.777168919,0.186214168,0.058121318,-2.019237849,0.128447791,-0.054905462,-2.398668593,-0.889594065,-2.027301767,-2.682697278,-1.590931115,-0.900525297,-3.530738952,-0.983432621,-0.539423339,0.053634329,-0.517324326,0.526773278,0.297964637,0.838322199,0.126725391,-0.109439466,0.745661191,-0.531826909,-1.149327555,1.108097029,1.423308137,0.311644832,-1.144690162,-0.413116162,-0.265587649,0.083517123,0.006875913,-0.835535028,-0.478677573,-1.781264587,0.496511651,-0.196208869,0.644971356,-0.129156414,-0.620363405,-0.171964237,0.099626535,0.20942556,-0.093693377,0.431716445,0.270440743,-1.414700317,0.54994445,0.789316355,0.343895502,-0.927999849,0.411189566,-0.969138669,-0.096245658,-0.143251252,-0.33521986,-1.103970031,-0.639037825,-0.653032242,0.182752759
2008/1/1 08:00,0.674224988,-0.181292165,1.197249135,1.110666046,-2.634576822,-0.132712731,-0.653164297,1.001907982,-2.149840785,-0.316769518,-0.822354051,-0.839589429,0.473433858,-0.192029475,0.087904513,-0.430772454,-0.075971757,1.032819137,0.938754439,1.722484471,0.584159729,-0.737292234,0.475664861,-0.141788752,-0.880714781,-0.563940983,-0.680880146,-1.842144859,-0.515711506,0.065431152,-1.544885583,-1.934595428,-0.849439855,-0.171717972,-1.532438983,-0.717659277,-1.110706833,-1.760431237,1.420000637,0.239726076,-1.833126647,0.395938628,-1.857920984,-2.232333079,-1.60414228,-0.299461538,-0.818865048,-0.988593418,-2.269313659,-0.565173732,-0.452584503,-1.354572759,-2.282695953,-0.742895077,-0.542516192,-1.604497078,-1.811600719,-0.916590701,-1.572138892,0.580521002,-0.389605364,-0.878297412,-1.955877408,-1.834128578,-0.787588025,-0.29180101,0.432718927,-0.797250309,-0.008525663,-0.769071841,-0.144484698
2008/2/1 08:00,-1.198469495,-0.686264828,-2.167216684,-1.557245834,-1.457647909,-0.045570962,-1.859526057,-1.029389761,-0.092863217,-0.080219905,0.152091042,-0.988084454,-0.088924099,-0.232505511,-0.677587921,-0.777571043,-1.097750216,-1.24650896,-1.977694162,-1.299476563,-1.873751779,-1.373038784,-0.422144658,-1.615004832,-1.870416657,-1.29728132,-0.705915165,-1.549240756,-0.955795341,-1.749681344,-1.909212745,-0.021018732,-0.361433087,-1.33658567,-0.695387533,-1.119349155,-0.509799206,-1.237378115,-0.686212168,-1.852921359,-0.791126061,-0.744679502,-2.351136781,-0.201858993,-0.1930423,-0.369072333,-0.552077264,-2.093533641,-1.098421755,0.295282974,-0.105438233,-1.561353672,-0.828875317,-0.406796637,0.286254555,-0.398387451,-1.165124323,-1.419797058,-0.844139995,-1.729212075,-0.185158695,-0.661581968,-0.792261102,-0.86257695,-0.87084523,-0.325343511,-1.626831065,-1.61232906,-3.363775564,0.169314383,-0.336129896
2008/3/1 08:00,-0.471799212,-0.407911595,0.382234646,-0.102694802,-0.956427634,-0.863025145,0.267489466,0.080899885,-0.237155084,-0.896216746,-1.194637612,-0.821257487,-0.210273457,-0.486015028,0.02391194,0.094384266,0.888099193,0.407860222,-0.498157757,0.231712512,-0.435642524,-0.353013296,-1.294826795,0.084759255,-0.268610201,0.632133879,0.272235475,-0.523044617,-0.429341898,0.452477537,-0.42492582,-0.119695285,-1.30374282,-2.23803298,0.242961194,-0.766348267,-0.515360808,-0.238490681,-0.467532143,-1.007195307,-0.357141076,-0.621212985,0.14276158,-0.711176886,-0.644895765,-0.046294248,0.217987986,-0.747947659,-3.333128492,-0.084066205,0.336950099,0.589162369,0.43633388,0.038301709,0.678875164,-0.375485686,-2.217757874,0.446841724,-0.587747286,-0.921271522,-1.437237534,0.029221046,-0.051251456,-0.757448746,-0.844800965,-0.091162256,-4.3245346,-1.15317471,-0.279548421,-0.647611499,-1.10695032
2008/4/1 08:00,-0.133623005,0.643612202,1.035248187,0.158428866,1.077811504,0.355893866,0.992802325,0.82006878,0.847011682,0.738584964,0.825096013,0.575138517,-0.106356129,1.316300144,-1.542158369,-0.003361948,0.765166819,0.530012477,-0.004919253,0.608742122,0.953160489,1.605883663,1.177488929,-1.502850145,1.403948261,0.505435442,-0.090253849,1.474629797,-0.069000719,-0.249200854,0.636627801,1.672503722,1.020117007,0.725262645,-0.247918753,-0.665296562,0.456574989,-0.763815795,0.102292316,1.318868591,1.364761233,-2.635509395,1.973017057,0.827716027,-0.636887398,0.197629315,0.479078222,0.345817401,-0.366438417,0.326542925,0.097454606,-0.321370364,0.843986002,0.512657948,0.400962421,0.404195608,0.145413875,-0.642949725,1.740403925,2.003217204,1.248476286,0.267079098,-0.523302773,1.990265566,0.28409623,0.328243843,0.523741424,0.800557074,0.23274861,0.812719926,0.555657143
2008/5/1 08:00,-1.429797669,-0.574169254,-1.154427621,-0.84492255,-1.723712535,0.836633204,-0.403560523,-0.553659027,-1.134723705,1.002279248,0.750949934,0.287860964,0.1533079,-0.463162906,-0.074787317,0.174953547,-1.284186309,-0.855759898,-0.805557018,-0.85173264,-1.767646797,0.241482021,1.25399862,-0.215280168,-0.79499028,-0.817891779,0.539284168,0.201760101,-0.268451589,1.215908533,-0.380842328,-0.126141821,-0.064255123,-1.062484691,0.47761002,-0.496272123,0.883549382,0.313162134,0.098563429,0.748205293,0.143609549,0.937856141,0.219871413,0.193207964,1.939376405,-0.34334348,0.393061766,-2.540850436,0.234831453,-0.031726275,-0.135754126,-0.15514624,-0.371318104,0.092977927,0.021066166,-0.720665399,0.637456457,-0.166959102,-0.206631147,-0.313707977,0.986422914,0.158344917,-0.111851583,0.535754509,-0.514624131,-0.283903781,0.551869644,-0.058062966,1.037818221,0.543214134,0.206438973
2008/6/1 08:00,-3.835275887,-1.061750312,-2.265552038,-1.625007147,-0.579367437,-1.620209154,-2.683053768,-3.902008774,-2.290307616,-1.515861752,-1.421404078,-2.737854595,-0.28734946,-2.534071905,-1.812972157,-2.129612652,-1.737007427,-2.094904112,-4.082941204,-3.310183766,-2.56585338,-1.717026295,-0.8011017,-2.342471446,-0.16896505,-1.80637268,-0.712173078,-0.990010439,-0.570987611,-2.907887768,-3.644909212,-0.282580632,-0.085824168,-1.956373997,-2.126465709,-2.896878001,-1.886369465,-0.382476035,-1.193325089,-2.284989268,-0.808488016,-0.741965604,-1.058379513,-2.114554698,0.045959554,-1.259288421,-0.11210602,-1.708406613,-2.173292507,-0.838101646,-1.292223137,-2.470971654,-2.77543351,-1.372286828,-1.60956107,-2.07188817,-1.992337644,-1.255662284,-1.877664656,-0.531325711,-0.819645106,-2.991811811,-3.097680333,-0.62546395,-1.202847484,-2.032137549,-2.623234722,-3.711904,-1.721406427,-2.568824031,-1.867009934
2008/7/1 08:00,1.216020544,0.422568389,0.925649338,2.439529934,-0.22895178,0.392878709,-0.116878761,0.841092732,0.624504105,-0.231168847,0.900182473,-0.73706931,-0.902930681,0.685683925,1.203165878,-2.582605254,2.373178366,0.542193488,0.496808176,1.155113441,-0.322310602,1.616164323,-0.5928559,0.208844619,0.515412934,0.671433372,0.781494494,1.174065325,-0.272652721,1.384255336,-0.396672334,0.625219978,1.117099606,-0.494856018,-0.478828529,0.273643325,-0.326267928,-0.336845842,-0.200952298,-0.606480765,0.9909328,-0.567084624,0.737866748,-0.416856564,-1.349115927,1.847282974,-0.464374508,-0.14520455,0.318409832,0.578985931,-0.387862019,0.954665095,0.167356259,0.120852497,-2.101293423,-0.515406944,-0.046876141,-0.300812454,-1.454882434,0.87881547,0.801487133,0.169237761,-0.011155305,-0.205164756,0.239351832,-0.599160115,0.886506207,-0.433188579,0.351968607,1.671011435,0.777214905
2008/8/1 08:00,-0.193561697,0.055049875,-0.385440194,-0.05978781,1.084239669,-0.082320293,0.574664363,0.3386229,-0.111187988,-0.413561873,-0.868458582,-0.3947868,-0.687054872,-0.090454863,-0.620102654,-1.517280559,0.028967919,0.328603532,0.042246718,0.368234396,-0.080357688,0.233787957,-0.107564803,0.429867994,-1.682029674,0.266102042,0.352116895,0.448312491,-0.322717164,-0.05411674,-1.181214564,-0.099819065,0.246077093,0.82575176,0.461537754,1.285301968,0.941621923,0.19572034,0.222618289,-0.212049818,-0.995222312,0.189287064,0.540946303,0.891347574,0.239175667,0.318480315,-0.365039793,-1.052912314,0.46432199,-0.170167996,0.657414414,0.428162509,-0.12937401,-0.331602452,0.146220717,-0.29334273,0.361151863,-0.218687745,0.424576371,1.919617961,-1.099431883,0.541351979,0.422233634,0.49071798,0.868311457,0.130545995,0.445132752,0.361809901,0.321033024,0.417790705,0.025509862
2008/9/1 08:00,0.537901037,0.296616182,1.602934538,2.08370654,-1.670348032,0.6289686,-1.193658136,1.322203673,-1.282537542,0.498378157,0.000625115,-0.989266723,-5.530189177,-0.183849601,-1.956167757,-2.237738289,0.275733053,1.111573022,0.361633502,1.421231483,0.256117712,-1.518080799,-1.559721741,-2.383307808,-2.59268896,-4.907709828,-1.258670559,0.872071415,0.633738541,-0.945550199,-0.251190469,-1.124514051,-2.652756095,-1.271161856,-4.333484528,-0.651415919,-2.250458176,-0.814229588,-0.6167276,-4.133342762,-0.871535402,-2.199453068,0.606936085,-1.585375908,-1.664960113,0.037187967,-2.516145933,-8.981023635,-1.494891709,0.291148886,0.32905488,-0.188301523,0.297645977,0.21797488,0.377793089,-1.160595641,-2.524982759,-5.567359749,0.347382119,-0.202961204,-0.747303659,-2.184857693,-0.521126278,-1.122796221,-1.806333757,-4.73477978,-1.313085602,-0.517293462,-0.675453622,-0.128573162,-0.269570378
2008/10/1 08:00,-2.132439721,-1.619160928,-0.876610181,-0.991771418,-0.002528773,-2.608503715,-2.430503493,-1.996092855,-4.312905791,-2.661180791,-5.067228695,0.119742364,-0.912837653,-2.586242749,-2.197434949,-0.874797766,-1.204146789,-2.00607844,-0.888080187,-0.296866543,1.578415213,-3.030637968,-0.727607005,-4.0337658,-1.932484579,-1.030772378,-1.94362699,-3.813530249,-1.444327376,-3.241884641,-2.675295794,-3.449980517,-2.676772422,-4.095433352,-2.316688309,0.415097394,-2.49613472,-2.745498989,-1.925102552,-0.656268397,-5.54455999,-1.828931939,-3.635159187,-4.130517102,-3.483577188,-3.727324762,-5.083298741,-0.479131858,-0.548898351,-5.184980133,-5.266214694,-7.313724473,-1.30006453,-6.811306748,-4.152955694,-4.733613865,-3.041557271,-4.112486493,0.966744245,-1.403523627,-2.355485361,-4.762550099,-7.219871996,-1.235041833,-6.087032171,-1.426590465,-3.462687083,-3.021933169,-5.111689625,-5.026534851,-4.141896634
2008/11/1 08:00,-1.363487518,-1.982640815,-2.007284651,-1.65721457,-1.298994246,-2.118462463,-0.937164328,-0.796986389,-0.156223696,-2.951286432,-1.394357179,-1.494757672,-1.624637102,-1.270355127,-0.178724649,0.277036026,-2.263941856,-0.680330335,-1.788032139,-1.143706296,-0.589801887,-1.53616489,-0.737629538,-0.386525106,-0.708747371,-0.651018422,-0.811032982,-0.403140702,-1.502845735,-0.253588345,-1.169638716,-1.596251169,-0.054291019,-0.644148567,-1.062664814,-3.740049373,-0.804542578,-1.665756933,-1.347448563,-1.005779335,-0.919030587,-1.655398524,-0.399803374,-1.03409731,-0.870205765,0.220307772,-0.75228641,0.029049685,-1.039563668,-1.187410955,-1.455966478,-0.669584939,0.340577449,-0.490274392,0.214021358,-0.562371536,-0.613380377,-0.203022174,-1.97273544,-2.134993181,0.527669265,-0.266391596,-0.705069943,1.066760805,-2.551883254,-2.57245245,0.104926283,-1.618043271,-0.447209162,-0.239786365,-0.189830621
2008/12/1 08:00,-0.413394682,-0.845781292,-0.056428166,0.13433848,-0.048912737,-1.122630218,-1.343641508,-0.646517879,0.002593717,0.197075168,-0.152081976,-0.959281183,-1.435785437,0.672285055,-0.46669905,-0.935303532,-0.494947472,-0.453127422,-0.456961511,-0.544625159,-2.203973676,0.793407967,-0.092624398,0.714833734,0.298056567,0.355818755,0.432979264,-1.212862451,-0.030644022,0.295782234,0.632885202,0.379358662,0.672397779,0.722279986,0.657152227,0.8148028,0.678591475,0.090769516,-0.739238148,0.717762346,-0.069714568,-1.133546426,-1.766375689,0.773010004,0.489989372,-0.422453639,1.313293969,-0.346665017,1.756358011,0.000239994,1.945645802,0.739533125,0.519521131,3.039593363,-0.106029291,0.528323311,1.271462726,0.88946814,0.068745197,-0.677530496,-0.238548183,0.988169693,1.091973793,-0.003338224,2.596874448,0.833811552,2.016456123,-0.611314996,0.650878871,1.091409704,0.894564796
2009/1/1 08:00,-2.820371537,-2.532347337,-1.608034841,-4.449455034,-0.119646964,-2.30801568,-0.543293152,-4.514156921,-1.544513067,-1.068029899,-0.993302422,-1.445982945,0.797846493,-0.747279121,-3.899691861,-0.402480972,-3.002564628,-4.6545943,-5.643978247,-2.252068506,-3.75350163,0.655539591,1.542727626,-0.644111202,-0.376417176,1.109179951,-2.060881261,-1.708805679,-0.914975652,-1.381348806,-1.217245152,-2.797794239,-2.629578002,-1.219011467,-0.89107941,-0.879601496,-1.278386098,-2.636213611,-0.069818261,-0.121065672,-1.435806685,0.992440803,0.454422086,-0.132977801,-0.199784987,-0.978733947,-0.88011538,-0.362113567,0.330400083,-0.161347748,-1.958965467,-0.391681491,-3.141060711,-5.100815582,-5.584114325,-0.738087647,0.328943512,-0.344308247,-3.63079397,-2.917623454,-2.44915839,-0.754431615,-0.716842642,-3.885751381,0.123382125,-0.244112237,0.063421635,-0.557005334,-1.485689168,-1.363133342,0.149201192
2009/2/1 08:00,-0.893321678,-3.426142693,-0.67005338,-3.528506645,-3.061477278,-0.136800092,-2.035471019,-0.144169702,0.081830964,-0.958310963,-0.521826339,-2.043104729,-1.421003817,-0.761806729,0.250562549,-0.719603096,-0.689091856,-0.637344896,-0.058078156,-1.008096458,-0.013852191,-0.344111622,-5.10886961,-1.236971875,1.026296053,-0.164463019,-0.36924979,-0.677494365,0.330716587,-0.74886682,-1.319660775,-2.128379546,0.477953021,-0.830613252,-1.68520733,-0.357128558,-0.225076796,-0.901997696,-1.602337834,-1.151673701,-0.55244882,-0.282998293,-1.972023205,-0.549925621,-1.476817635,-0.763749251,-0.017844604,-2.251694883,-2.859592707,-3.951279535,-4.487201768,-1.245720784,-1.418828954,-3.146761556,-0.792166729,-1.459456977,-1.796434415,-1.584112072,-1.813072216,-0.699986141,-0.668744637,-2.353977578,-1.787774359,0.411892482,-0.931990851,-1.079844969,-4.915753068,0.306051544,-1.402506668,-1.54360161,-1.195772776
2009/3/1 08:00,0.999965014,2.067684036,1.012643413,1.050523352,-0.091469068,2.214610272,0.502941336,0.057971565,2.077584593,1.715790189,0.74210466,2.61566821,-0.43208548,0.545328558,0.738096029,1.412784093,0.273353376,0.030898122,-0.083301331,0.23587704,0.58474427,0.627976631,0.522221096,1.036132297,1.324394318,0.836278851,1.302881139,1.877387943,1.715139409,1.813583907,0.248072628,2.601569815,1.456176973,0.894588031,0.837762162,-0.521620184,1.391759914,0.267574055,1.917100404,0.596588044,1.391110708,1.517314712,2.014681203,0.827319251,1.169413538,1.587735781,2.330098395,1.032379662,0.235499912,0.842666165,2.131893993,0.370321614,2.089248626,1.544578849,0.354156243,0.570481814,0.008983688,0.352594843,0.791247877,0.99991547,1.771948058,-0.45992322,0.016528844,1.014340175,0.797967513,0.775428014,0.876471226,1.50975114,0.422217513,0.848614009,0.611574384
2009/4/1 08:00,0.491160341,0.734752749,1.518202436,2.267183832,2.67995459,2.541351251,3.127405537,0.9978965,1.213688169,1.371587984,1.382399688,-0.886806696,1.188434224,1.740999824,0.411609833,0.115778163,1.544806202,0.996781067,0.549866988,1.838421833,0.195975692,-1.087574439,-0.037232029,1.035643107,1.527172865,0.21726457,0.944588315,1.540164629,-0.51640205,0.579585852,1.575635649,3.124217743,1.335378586,1.02114331,0.851534886,-0.206424886,0.356905398,1.563777002,0.603841851,0.740257153,1.273146207,0.204828864,-1.184628429,2.016718431,0.838814254,-0.639642441,2.032017156,0.361670025,0.571401315,3.417725152,2.720557727,1.217813734,0.086784448,2.392675564,1.209650937,1.328961874,-0.806335753,0.749830079,1.275011349,0.286130586,1.526622344,1.733435137,1.502552602,0.442168699,0.836866,0.425054982,0.893687865,1.384501989,0.94326508,1.183628937,1.03069718
2009/5/1 08:00,0.536821126,0.781603392,0.612959945,1.52190945,-0.018612224,1.654805683,-0.041621075,0.214778849,0.732206153,2.654656714,1.854642827,0.882130112,-0.580975977,0.736610806,1.469957937,0.066338198,0.574362192,1.208630764,-0.331170115,-0.186800483,-0.42659738,0.544190161,1.896894995,0.529050347,0.762865696,1.607069987,0.824024996,-0.515486767,2.109902393,0.442878723,1.179342909,0.5436348,0.610504109,-0.151535762,0.462153534,0.600008362,0.456026171,1.044066789,-0.000319043,1.457496789,-0.002737533,0.880192792,0.043057384,-0.101720776,0.18419674,0.25488638,0.792663978,0.269712916,0.685006477,1.770586235,0.582477382,0.877903807,-0.370980008,1.167443534,0.568573645,0.533742938,1.38524139,0.489002816,-0.606785892,-1.181091393,0.60816368,1.011522173,0.551098465,-3.000362756,0.875230025,2.112612352,0.75572582,0.112532064,0.678812814,0.195622406,0.656851734
2009/6/1 08:00,0.451098393,-0.903741248,-0.642230421,-0.358029369,-0.804077467,0.218814838,-0.224683342,-0.40519977,-0.370596327,0.183193821,0.510281617,0.628368715,2.009989373,0.014090565,0.049831484,-0.620321361,-0.817878774,-0.34224283,0.797802554,-0.107360896,-0.315965951,-0.941205774,2.622837874,-1.36632756,0.087832401,-0.350983767,0.625939945,-0.11422208,-0.112104021,0.572154204,-0.400926209,0.279095162,0.232756676,1.276686586,0.332090639,-0.014238146,1.24167863,1.788205955,-0.523801578,0.453726187,0.400534441,-0.439101138,0.427592775,0.158573549,-0.072262537,-0.482860223,0.722170345,-0.749170549,-0.510833496,-1.521413622,-0.494415495,-0.202327245,0.030908116,-0.704893959,-0.449318731,0.059532595,-0.593605222,-0.624661245,-0.033980709,0.524007081,-0.914701739,-0.216032759,-0.378619311,0.755299277,0.584695383,0.268679452,0.186569142,0.311746907,0.221382612,-0.395448625,0.2378686
2009/7/1 08:00,0.413941601,0.251513857,1.070555812,0.013352311,0.804499591,1.93556274,0.827221262,0.759638479,0.323869388,1.315216145,1.0923751,-1.082463689,1.06551241,1.765576505,0.299772201,0.042634529,-0.328217702,1.207694379,0.637127552,0.245506482,1.164928851,1.241720896,-0.722150316,0.579400824,0.99341112,0.000298062,1.646939953,0.116303523,-0.527867419,0.541667431,-0.063220357,1.234213083,0.494038825,0.73291705,0.209280684,-0.155526791,0.894703892,0.464548274,0.644903572,0.73017897,0.768768136,0.871537502,1.08504235,1.260021038,0.453850717,2.9043339,0.679204201,4.977881608,0.805635402,2.646609325,1.260738077,0.565775895,0.775603873,1.17465419,0.728032108,1.592321392,0.479363325,1.156569267,1.424483724,0.05667829,0.318835962,1.184388835,0.52647043,0.580822594,1.293469969,0.002445588,0.072620366,0.653931082,0.411661624,0.984430216,1.027575682
2009/8/1 08:00,0.8202677,1.80752352,0.980646635,0.758394838,1.242637854,1.057458278,0.806710978,0.627781841,0.23242579,0.541887247,-0.162040274,1.083805134,1.365746842,-0.395056328,0.228098638,3.952386291,0.915837284,0.63771348,0.755782915,1.412119278,2.870878555,-0.362400534,0.109549751,0.382868079,0.046313495,0.11782958,0.447167619,0.030044994,0.302440132,0.297983165,0.42888939,-0.345145738,0.319618953,0.146524049,0.83930139,0.218927173,0.409914612,-0.402054144,0.686902132,0.394013005,-0.412589414,0.120843423,0.634909455,-0.210642016,-0.075003927,0.323814953,-0.657573059,0.775520614,-0.118132967,-1.23101212,1.088644151,0.48024441,2.863796648,1.056300772,0.267703268,-0.833507828,0.389320719,1.165076985,0.752146227,1.595423063,0.690170767,0.786397212,0.458659023,0.869858126,0.180051435,1.084249195,0.741812428,0.745000923,1.861869589,1.096501045,-0.170366439
2009/9/1 08:00,-0.210046554,-0.137603509,0.006648583,0.121520292,-0.155253587,0.536210997,0.000797281,-0.285389775,0.890551924,0.473679551,0.779483693,-0.366255368,-0.217057443,0.326629873,-0.012550568,-0.350500259,0.82905234,-0.174481642,-0.226366566,-0.164770427,0.237573106,-0.172434286,-0.013741002,1.514813642,1.299128015,0.514870381,0.628593109,0.622556367,0.380421035,0.683071768,0.22189335,0.088193472,0.147941334,0.536825404,1.705831924,-0.453078902,0.978302213,0.695897175,-0.057386826,0.657600561,0.562303567,0.026444152,0.126361202,-0.23881305,0.702129604,0.431427408,0.648933662,-0.03423331,-1.202188753,0.241604696,0.08387014,-0.063457529,-0.603270759,0.468217238,0.225979931,0.281371516,-0.507110926,0.288809856,0.250630135,0.436040589,-0.032414787,0.067484048,-0.159679245,-0.621237883,-0.539290463,0.331428633,0.337688685,-0.019629313,-0.09038628,-0.307207089,-0.343001404
2009/10/1 08:00,-1.04959613,-0.679615347,-0.703380702,-0.213837996,-0.63747459,-0.765907458,0.167076572,0.441427644,-0.510321329,-1.193980567,-0.873690651,-1.388382535,-1.936067404,-0.611817601,-1.929544515,-0.624912709,0.014725983,0.09388027,-1.013713321,-0.965618746,-1.677336836,-2.371460253,0.712519405,-0.40826936,-0.994944356,0.339069273,0.356107636,-1.341226754,-0.030252807,-0.121779174,-1.866496465,0.710332798,-0.24536691,-0.443043417,-0.078027271,-1.450104184,-0.924090377,-1.569599086,-0.849826017,-1.185282496,-0.581581442,-0.118137489,0.071030891,-0.594955064,0.354721041,-0.775016918,-0.14969537,-0.263852729,0.219789146,-0.840422602,-1.151507192,-0.485405779,0.069305724,-0.484968163,-0.216320453,-1.020927006,-1.172588459,-0.392503446,-0.8838868,-0.730970038,-0.561245234,-1.265280375,-0.386771715,-1.146847012,-0.210700137,-0.310859216,-0.036827914,-0.375450609,-0.532448218,-0.510320722,0.040999571
2009/11/1 08:00,0.541547686,0.011513029,0.131410495,0.092522002,-0.848738596,0.963083727,1.543830306,0.295726452,-0.182160212,1.012098863,1.0110587,-0.073441726,-0.853037955,1.311718079,-0.12617033,-0.295395446,1.250404906,0.245724457,1.136853904,0.301558049,0.842284366,-0.250877901,0.807218246,0.710639719,-0.129724252,-0.152233948,0.300231129,0.563993302,0.509981493,0.423441851,-0.245200808,0.036925654,0.125855744,-0.203875854,-0.576780018,0.191150233,0.490624191,-0.074583484,0.494226021,1.682572848,-0.100613487,-0.361900854,0.201371538,0.207088714,-1.015093449,0.17992776,0.339550174,-0.216507877,0.94735862,-0.413852916,0.048286055,0.512774945,0.82600508,-0.551150475,0.720488612,0.034764661,1.206280269,-0.099474601,-1.153945978,-0.607539151,0.558152018,-0.452326449,-0.003142706,-0.051350581,1.126907697,0.105045864,0.913267848,0.606788273,0.186854447,-0.373281596,0.664961993
2009/12/1 08:00,-0.422663534,-0.872686598,-0.45171158,-0.337638467,0.400950119,-0.132610163,-0.235341349,-0.791201544,0.30013461,-0.029344372,0.128356874,0.701922523,1.015944158,-0.141012826,0.359997675,0.74551091,-0.641700269,-0.029076648,-0.882210687,0.156569846,-0.48366738,0.628847583,0.257587178,0.026236901,-0.182370974,-0.637920255,-0.133240656,0.224646306,0.195069546,0.145674986,0.012568704,0.959311534,-0.215467814,0.714470052,1.057045339,0.425214825,0.593300341,-0.096278446,0.288328098,-0.300905469,0.125376277,1.111025258,-0.249819854,0.327480816,0.309259965,-0.227647659,0.433778203,0.046549404,0.541774332,0.448993292,0.343572217,-0.023089594,-1.093002348,0.659775066,-0.008663825,0.226740949,0.798206699,-0.504308829,0.471379909,-0.402869829,0.885278419,0.764301448,-0.347538623,-0.337323834,0.714571682,0.310774097,0.462477321,-0.069804454,0.275371407,0.207955372,0.414271527
2010/1/1 08:00,0.059598952,0.004087766,-1.337063019,0.359089251,-1.816328881,-1.124484777,-0.663784963,1.113043607,-0.867785491,-0.610105521,-1.208779294,0.548909869,-0.198415748,-0.807250242,-0.165348732,-0.428308371,0.381630018,-0.359422326,0.944160267,0.914793961,1.266765709,-0.611772563,-0.285541689,-0.435150227,-2.052511645,-1.014593285,-0.411442094,-0.462743104,-0.787723121,-1.265457141,-1.846978195,-0.825077768,-1.064210057,-1.664799439,-0.85007153,-0.994344144,-2.773830984,0.030893756,-0.698324829,-1.359742855,-0.987883324,-1.339797197,0.593466576,-2.113786165,-0.335932684,0.092712045,0.226223927,-0.437664609,0.821194087,0.06875214,-0.008688514,0.017484184,0.161158423,-0.093058367,0.38612939,0.101601019,-0.915678306,0.139347425,-0.620614754,-0.479307699,-1.224173156,-0.272599962,-0.325674282,0.107857319,-0.526137694,1.185116041,0.946013594,-0.864638287,-0.213650548,0.012939144,-0.20484462
