,BAC,C,JPM,WFC,UBSG.VX,RY,AXP,USB,DBK,TD,BNS,BK,FNMAN,CM,STT,FMCC,PNC,COF,STI,BBT,RF,NTRS,SLM,AMP,GS,MS,BEN,SCHW,CME,BLK,NYX,TROW,AMTD,LM,AB,NDAQ,IVZ,SEIC,ETFC,ETW,JNS,FII,RJF,AMG,MORN,LAZ,WDR,AIG,UNH,MFC,MET,PRU,TRV,ALL,AFL,SLF,AET,HIG ,CB,MMC,PGR,LNC,PFG,AON,CI,GNW,HUM,XL,CNA,UNM,CVH
2007/10/1 00:00,-0.040391102,-0.107815752,0.025426925,-0.04625271,-0.01043767,0.063502322,0.026264841,0.019181621,0.022435818,-0.016833617,0.068459414,0.101387959,-0.011876625,0.076520042,0.157289515,-0.122049845,0.057908747,-0.012725577,-0.04141686,-0.088475405,-0.083440567,0.126546927,-0.05185508,-0.002062036,0.134407604,0.06543101,0.016953482,0.073181617,0.126044071,0.176818448,0.167593188,0.142825459,0.049260497,-0.016145767,-0.030434626,0.214614736,0.116072208,0.147635994,-0.158245899,-0.003293033,0.199094203,0.079848903,0.125700261,0.031192222,0.192314828,0.168866637,0.206204737,-0.069309661,0.014757431,0.117190438,-0.012700488,-0.008852358,0.036474039,-0.087472411,0.095883742,0.104025018,0.034411183,0.047271127,0.000660191,0.015178303,-0.048017665,-0.056115734,0.070080642,0.011317085,-0.015126002,-0.118352711,0.070041742,-0.096004869,0.007853137,-0.04727921,-0.031017831
2007/11/1 00:00,-0.045553856,-0.229728454,-0.029801407,-0.04757062,-0.07977371,-0.103559119,-0.032855469,-0.002113208,-0.026873096,-0.007321217,-0.058603382,-0.018387028,-0.150572811,-0.190845556,0.00150322,-0.398310978,0.014446079,-0.207299235,-0.034899443,-0.024368049,-0.025771771,0.074041478,-0.213857168,-0.070547878,-0.089743254,-0.243570827,-0.051423114,0.045012815,-0.011548596,-0.042343255,-0.077890811,-0.04391412,-0.023791659,-0.083313514,-0.041588059,-0.074206806,-0.155292884,-0.019157706,-0.884485931,-0.032405068,-0.027616268,-0.052763138,-0.13702743,-0.057091365,0.089036113,-0.031157709,0.028488543,-0.082355827,0.112456298,-0.104666165,-0.048507012,-0.027037191,0.017091225,-0.024730839,-0.0022325,-0.090202986,-0.005176219,-0.017780547,-0.012952672,-0.030192374,-0.005420067,-0.012909636,-0.032745492,0.097674409,0.021112923,-0.039601701,0.027373759,-0.206431965,-0.111745335,0.06228663,-0.041126026
2007/12/1 00:00,-0.11157006,-0.123203103,-0.044142867,-0.071573143,-0.087647307,-0.04407686,-0.125570143,-0.041653407,-0.006021213,-0.067705426,-0.048695865,0.016542954,0,-0.221826689,0.016264534,-0.028928832,-0.108994379,-0.12045972,-0.115058876,-0.162453773,-0.111136614,-0.055989693,-0.636981048,-0.062938131,-0.052492278,0.007370344,-0.07368345,0.04974953,0.040761227,0.088841335,0.013419941,-0.009807189,0.070739058,-0.04229181,-0.085293365,0.132233289,0.178504726,0.036402121,-0.2591087,-0.014298212,-0.021681127,0.009029933,0.005526572,-0.056197823,-0.045262258,-0.179120766,0.054375141,0.002920229,0.056552187,-0.024961893,-0.062436707,-0.011753506,0.012908195,0.021481252,-0.000159623,0.050597284,0.032570417,-0.089149984,0.03207243,0.052347597,0.040474108,-0.055945783,0.049887485,-0.046701134,0.002235868,-0.030569182,-0.022582042,-0.151335542,-0.049749935,-0.043189891,0.023393878
2008/1/1 00:00,0.067699513,-0.044096641,0.082418943,0.121199984,-0.200501075,-0.013015368,-0.057158393,0.056650689,-0.172814959,-0.032694523,-0.050980639,-0.047027936,0.125898216,-0.02523522,0.011266418,-0.114303658,-0.000761966,0.144735868,0.09692362,0.166326502,0.062289694,-0.042957131,0.065344846,0.003622536,-0.074805727,-0.073630142,-0.094707373,-0.136050644,-0.105360466,0.016468767,-0.110348057,-0.185150802,-0.067000789,-0.016540763,-0.125269476,-0.067276866,-0.142218755,-0.14960183,0.336472237,0.005743726,-0.196485257,0.02897363,-0.150737446,-0.177158679,-0.163086475,-0.028676719,-0.084671488,-0.058814492,-0.135201926,-0.078857316,-0.045484986,-0.101379734,-0.111991313,-0.059356977,-0.024896226,-0.122509001,-0.080591426,-0.079832484,-0.059007233,0.039990521,-0.032355037,-0.071732584,-0.143961551,-0.095876429,-0.088281174,-0.045416725,0.054395623,-0.111541395,0.00797526,-0.050430851,-0.046110214
2008/2/1 00:00,-0.105234685,-0.172360711,-0.153623386,-0.153515182,-0.22151242,-0.005573323,-0.149682804,-0.047867696,-0.016352563,-0.00994587,0.010364935,-0.058651635,-0.044574304,-0.02692049,-0.044446226,-0.188063545,-0.06567735,-0.171106762,-0.169248297,-0.151439528,-0.17165158,-0.081327214,-0.092012933,-0.088211984,-0.162445223,-0.158212448,-0.098032673,-0.128546942,-0.184656635,-0.131459363,-0.179729499,-0.001186729,-0.024825938,-0.085710757,-0.067605932,-0.108559489,-0.060969021,-0.102156704,-0.151806013,-0.052318662,-0.10828773,-0.043165157,-0.223232599,-0.020951789,-0.013105963,-0.034486177,-0.056449093,-0.159623164,-0.089661334,0.027499416,-0.010585774,-0.141601374,-0.035767182,-0.030739934,0.021377332,-0.034745051,-0.071194749,-0.141191507,-0.034944155,-0.07850125,-0.011930673,-0.058516179,-0.076317078,-0.040504735,-0.098404958,-0.048009219,-0.151659587,-0.221478244,-0.243277272,0.012738982,-0.086914978
2008/3/1 00:00,-0.047143358,-0.101571877,0.055037787,-0.004457405,-0.181739654,-0.074568656,0.033018624,0.010562416,-0.029484368,-0.088545127,-0.070039353,-0.050010398,-0.081323912,-0.051448575,0.00571245,0.005544569,0.065219959,0.067006729,-0.052806511,0.029437226,-0.070847738,-0.017300894,-0.24492477,0.023613138,-0.025313309,0.081575656,0.027384695,-0.040588349,-0.090044544,0.055017236,-0.062196208,-0.010544194,-0.102934747,-0.16526615,0.021207875,-0.07112884,-0.050040455,-0.012877401,-0.100946644,-0.041274722,-0.04001372,-0.035619566,0.022443231,-0.059989122,-0.060710975,0.000261867,0.024894967,-0.080167198,-0.302128986,-0.019038233,0.033752783,0.069860418,0.030556123,0.00689012,0.039892178,-0.02542512,-0.164180611,0.080636718,-0.021204765,-0.0449694,-0.131584882,0.017263526,0.008832883,-0.034473527,-0.094256496,-0.023571629,-0.420802387,-0.199100535,-0.032802292,-0.040076601,-0.251149194
2008/4/1 00:00,-0.009807872,0.165292856,0.103846,0.022090958,0.200194618,0.028200787,0.093811905,0.046196833,0.069874314,0.068960349,0.052564393,0.042230038,-0.049832374,0.133938846,-0.090839191,-0.016325268,0.056047844,0.073991848,0.011002023,0.067244617,0.104245971,0.108799756,0.188276193,-0.087835691,0.145902386,0.06152517,-0.019153317,0.137241972,-0.025148396,-0.011774405,0.068722755,0.158028881,0.09194568,0.074005873,-0.021691456,-0.058863988,0.051601088,-0.059233367,0.030614636,0.053868651,0.187180062,-0.156707572,0.224708905,0.090550017,-0.056497015,0.024309395,0.052444202,0.065982563,-0.051660985,0.030596112,0.009743286,-0.032998591,0.051920139,0.046746978,0.02613735,0.040787723,0.035246922,-0.061226957,0.090742751,0.124921539,0.123917868,0.03328594,-0.037671322,0.121424774,0.051404184,0.018381262,0.063269882,0.166116517,0.038788056,0.053086282,0.103053023
2008/5/1 00:00,-0.098752518,-0.14358801,-0.102682556,-0.076100907,-0.332480215,0.068281706,-0.035396342,-0.020871361,-0.110348807,0.094438394,0.047740253,0.022712764,0.028778965,-0.047704242,-0.001664845,0.020266936,-0.076384394,-0.096594043,-0.065603382,-0.085819116,-0.20707804,0.025182851,0.201651478,-0.004854975,-0.081397847,-0.094220198,0.0618418,0.026497667,-0.061184953,0.108828461,-0.033536445,-0.010989173,0.000552389,-0.113541015,0.036258195,-0.039736677,0.081571004,0.035876436,0.029705154,0.035132302,0.032950791,0.094821329,0.033495954,0.031314529,0.201877238,-0.027193156,0.04334686,-0.249460853,0.047285829,-0.012591764,-0.013567366,-0.013430187,-0.011775428,0.011451221,0.006875947,-0.040144089,0.078488971,-0.002810133,-0.00365572,-0.013134082,0.097855685,0.025708394,0.004091525,0.03889019,-0.050665044,-0.042521863,0.065989092,0.000573095,0.125338659,0.036798443,0.02864894
2008/6/1 00:00,-0.354032058,-0.267034757,-0.22576323,-0.149145695,-0.15760951,-0.136632715,-0.20735728,-0.17398043,-0.229321488,-0.148514113,-0.086902248,-0.163060605,-0.104572804,-0.245106606,-0.118216964,-0.438254931,-0.117977642,-0.23584864,-0.365662548,-0.323590799,-0.490641622,-0.102878219,-0.158351099,-0.150173559,-0.008596506,-0.203941797,-0.099319463,-0.076816729,-0.115951657,-0.239906246,-0.232495657,-0.025353172,-0.001105028,-0.211090502,-0.162217097,-0.277175099,-0.148894426,-0.02519029,-0.266764174,-0.108049148,-0.091283852,-0.067131842,-0.119844019,-0.129386706,0.015107324,-0.109189136,-0.009947588,-0.30788477,-0.264851981,-0.108036253,-0.128901573,-0.223478206,-0.1377563,-0.110960056,-0.066675936,-0.129892298,-0.15150366,-0.0959154,-0.086542337,-0.025289597,-0.069135315,-0.196489617,-0.249804269,-0.026845809,-0.137338751,-0.215817567,-0.249692666,-0.529425929,-0.189255677,-0.163398689,-0.414193071
2008/7/1 00:00,0.320850236,0.108993467,0.169069849,0.242574593,-0.050704308,0.030859888,-0.014708088,0.09305862,0.076643061,-0.024548124,0.06157418,-0.063569795,-0.290731336,0.10052542,0.112926711,-0.696812426,0.221951998,0.096481511,0.125422956,0.207474661,-0.140495484,0.131030795,-0.121860539,0.044013405,0.05093874,0.09033272,0.093274714,0.108325837,-0.062065864,0.202410354,-0.069895653,0.058131857,0.095862819,-0.076777495,-0.051216275,0.044926591,-0.029196023,-0.021053366,-0.038965969,-0.046581068,0.136454995,-0.04638159,0.090856482,-0.041488394,-0.134583097,0.178164529,-0.047077718,-0.015616428,0.06739159,0.059284984,-0.038637218,0.143669796,0.016453685,0.013724232,-0.121591998,-0.046740956,0.011773475,-0.018443802,-0.083042281,0.062063748,0.078562376,0.051182983,0.012784194,-0.003052106,0.045029041,-0.109048079,0.099029225,-0.13910555,0.059431104,0.166715442,0.150763716
2008/8/1 00:00,-0.054979584,0.015923903,-0.054108215,0,0.173450133,-0.008501414,0.066691401,0.04002455,-0.020467102,-0.042187552,-0.05765346,-0.02539001,-0.225357405,-0.009925607,-0.057010643,-0.594171755,0.009215312,0.053035637,0.020012675,0.068278841,-0.022400937,0.028003861,-0.0368656,0.056046707,-0.115469597,0.03362294,0.037935367,0.046936987,-0.071200928,0.002488678,-0.15171926,-0.008220783,0.025782291,0.098571752,0.042952524,0.163112889,0.095739375,0.025296096,0.057893978,-0.01556715,-0.117741874,0.017496615,0.064646647,0.097202315,0.036645545,0.037985288,-0.036589476,-0.192430058,0.081028448,-0.028644232,0.065375298,0.06646682,0.00090623,-0.02386539,0.019411169,-0.018335,0.050634727,-0.004902311,0.036980304,0.122452549,-0.092007053,0.062177185,0.074326453,0.036235135,0.123350103,0.004996825,0.055157418,0.116477973,0.049343097,0.050444424,-0.009944676
2008/9/1 00:00,0.116854927,0.077000096,0.193345667,0.214983463,-0.278374587,0.049957025,-0.113288364,0.122723004,-0.150538084,0.045965857,0.000869209,-0.060444022,-1.689041016,-0.019304032,-0.173699118,-0.969803783,0.03750866,0.144459255,0.071393176,0.231111695,0.034979719,-0.107449774,-0.291120424,-0.162715241,-0.247653226,-0.573922938,-0.170374025,0.080459461,0.102311645,-0.110616601,-0.035355318,-0.10002143,-0.203393712,-0.156999209,-0.382046168,-0.067050054,-0.200193898,-0.062001519,-0.133531393,-0.234117598,-0.105072093,-0.147642765,0.067413075,-0.139158295,-0.163302781,0.008690578,-0.263140995,-1.864615407,-0.181730671,0.024835658,0.032670764,-0.023472343,0.023277707,0.021699438,0.035516925,-0.081411903,-0.177880755,-0.43107561,0.028482345,-0.00533837,-0.059677534,-0.17033686,-0.051534676,-0.054746021,-0.209036294,-0.622784469,-0.118861222,-0.113686903,-0.066347134,-0.012274951,-0.073141958
2008/10/1 00:00,-0.370235867,-0.407173099,-0.124093073,-0.097310583,-0.000545108,-0.215003097,-0.253372914,-0.189230466,-0.525016042,-0.259711624,-0.316771819,0.012505881,-0.293412747,-0.263789008,-0.271637146,-0.506934568,-0.113725005,-0.265191813,-0.114066969,-0.052965565,0.144280703,-0.248567847,-0.145408662,-0.570142227,-0.324821619,-0.275009149,-0.259305333,-0.307361578,-0.275136957,-0.392642813,-0.260986959,-0.306286342,-0.226598824,-0.539522106,-0.456744085,0.059989395,-0.341537474,-0.227658277,-0.430782916,-0.096776772,-0.726651193,-0.175757318,-0.34787719,-0.580163366,-0.393102727,-0.348754986,-0.53329848,-0.555869062,-0.067615286,-0.602282032,-0.522199556,-0.875468737,-0.060417277,-0.558261561,-0.282758068,-0.409289176,-0.372907565,-1.379244423,0.057958634,-0.081302913,-0.198310775,-0.909539478,-0.828618548,-0.060986121,-0.73460707,-0.576009598,-0.331001814,-0.614907027,-0.522581445,-0.466027481,-0.903318402
2008/11/1 00:00,-0.397019286,-0.498689552,-0.264597058,-0.164334523,-0.209738706,-0.174144361,-0.165303595,-0.099748023,-0.046083803,-0.287965581,-0.188782485,-0.088031584,-0.508274602,-0.192345174,-0.029021391,0.135955636,-0.233812199,-0.1282866,-0.235110713,-0.179146663,-0.084636954,-0.20462495,-0.1471458,-0.15708714,-0.157887408,-0.169241984,-0.112740594,-0.042195898,-0.286088468,-0.043811691,-0.237073793,-0.144794873,0.000752163,-0.20815953,-0.285977028,-0.411955596,-0.172311463,-0.134178014,-0.298731909,-0.132853289,-0.364983887,-0.198148667,-0.058346286,-0.504663843,-0.150773141,0.035491272,-0.077291674,0.05103148,-0.121741556,-0.156476262,-0.144166601,-0.323885075,0.025523497,-0.036662335,0.044608854,-0.151387317,-0.130835318,-0.199917319,-0.093307323,-0.138226271,0.051223215,-0.227649045,-0.318519557,0.068519948,-0.297133489,-1.205351164,0.021398342,-0.656705901,-0.122937686,-0.055479152,-0.056133207
2008/12/1 00:00,-0.143337558,-0.211451018,-0.004114549,0.020216587,-0.009120144,-0.092670796,-0.228412675,-0.075820106,-0.006046087,0.016868519,-0.020739291,-0.064251648,-0.451075619,0.110296189,-0.068297629,-0.480225183,-0.074122549,-0.07605477,-0.071517295,-0.087466484,-0.246977847,0.127685183,-0.034240562,0.235419026,0.066127662,0.083842582,0.048672595,-0.125381388,-0.018283559,0.064980873,0.139707159,0.035323128,0.068992871,0.195460901,0.166005171,0.139155044,0.140281468,0.016041409,-0.16034265,0.093138626,-0.014833399,-0.157346436,-0.248846587,0.403558482,0.097566213,-0.049846384,0.140020708,-0.247059103,0.235912701,-0.008769363,0.192354536,0.332514402,0.034893781,0.25288542,-0.009984867,0.136375197,0.267077107,0.664333663,0.012741411,-0.049437432,-0.014080018,0.316399049,0.491228623,0.008353555,0.330319099,0.668713155,0.209622154,-0.307087164,0.177951618,0.221800368,0.17669227
2009/1/1 00:00,-0.760720605,-0.636651347,-0.211868973,-0.444550145,-0.015732199,-0.187866233,-0.10326622,-0.521949507,-0.299284669,-0.105763258,-0.12516318,-0.095875112,0.223143551,-0.108959826,-0.52482266,-0.212921997,-0.409965013,-0.699754063,-0.87940338,-0.327553554,-0.833160411,0.098200324,0.251939727,-0.147820912,-0.044338609,0.232080986,-0.275526767,-0.173823445,-0.17952886,-0.20944717,-0.218770367,-0.250750225,-0.237278062,-0.310611507,-0.196563962,-0.124380999,-0.202750419,-0.215060458,-0.00873368,-0.015936592,-0.424956451,0.14058201,0.077479873,-0.042144809,-0.023657994,-0.115348208,-0.090663811,-0.204215541,0.063010098,-0.028590512,-0.193398196,-0.161392081,-0.156809125,-0.413279382,-0.680573895,-0.139351489,0.084083117,-0.221318178,-0.19234895,-0.227582727,-0.197973458,-0.219302741,-0.307821487,-0.209392241,0.02981811,-0.198709526,0.017285393,-0.243622083,-0.346129484,-0.272740492,0.016661498
2009/2/1 00:00,-0.510319166,-0.861482495,-0.110119415,-0.445956469,-0.285730628,-0.012692084,-0.327309324,-0.036367644,0.010530865,-0.095186233,-0.063650027,-0.149306179,-0.446287103,-0.104055489,0.082452944,-0.339867826,-0.173504453,-0.273473726,-0.018938401,-0.20449598,-0.011628038,-0.034849215,-0.911934558,-0.234372615,0.120627973,-0.034702953,-0.055628841,-0.066945143,0.047664102,-0.116761088,-0.264912964,-0.192965384,0.054535364,-0.224545468,-0.338934281,-0.043077821,-0.031010237,-0.067753365,-0.354171814,-0.114775515,-0.174353387,-0.034396251,-0.282115029,-0.110654955,-0.217248013,-0.087491726,0,-1.114360646,-0.365843976,-0.488912336,-0.442335698,-0.450543722,-0.06661098,-0.252765807,-0.325588082,-0.256865204,-0.261364722,-0.768893155,-0.17884621,-0.075183006,-0.048913629,-0.566080792,-0.730609344,0.031613816,-0.096693682,-0.650946826,-0.471533932,0.132237452,-0.379158967,-0.329996077,-0.272594873
2009/3/1 00:00,0.546143893,0.522754195,0.151207936,0.162849453,-0.019454064,0.175292378,0.122379054,0.020747632,0.371563746,0.164323765,0.085085308,0.242353434,-0.14792013,0.073684417,0.197247239,0.593063722,0.068895364,0.015644617,-0.024401716,0.047815524,0.219628609,0.074056555,0.073331739,0.251105289,0.151889464,0.152980182,0.162289686,0.198450939,0.300713576,0.295091768,0.058671224,0.2383311,0.151378759,0.214532931,0.190233206,-0.065240522,0.192765516,0.030771659,0.438254931,0.061154423,0.410742165,0.165748016,0.344422589,0.147777656,0.202135956,0.191341667,0.246660873,0.867500568,0.063106198,0.098440073,0.209837705,0.147600152,0.117075775,0.129139707,0.144214038,0.137217646,0.019087675,0.252224761,0.101243694,0.121679506,0.149819794,-0.249984862,0.023501391,0.065290017,0.109855474,0.451233527,0.096960314,0.5005006,0.140417179,0.205303633,0.116238634
2009/4/1 00:00,0.269556923,0.186922288,0.216348508,0.340177243,0.403279997,0.20048207,0.615364045,0.220813611,0.272793683,0.130997713,0.149010446,-0.103199627,0.340604474,0.210062797,0.103311631,0.038714512,0.304105018,0.313091788,0.207000319,0.321672273,0.052583541,-0.095711446,-0.024542361,0.251531313,0.192301177,0.03749627,0.115738977,0.175849042,-0.107170474,0.119319924,0.258057626,0.288720999,0.141554875,0.232907054,0.174135972,-0.018037078,0.06020012,0.138942606,0.142563065,0.067579444,0.410963747,0.027471777,-0.22759512,0.309675301,0.14983254,-0.074108009,0.215254183,0.322083499,0.116667587,0.423164685,0.267385252,0.417658222,0.012228081,0.19743737,0.400286346,0.262450302,-0.100213261,0.379221399,0.136743999,0.040644201,0.128309449,0.51886497,0.691923939,0.033248087,0.113795512,0.216807733,0.098511999,0.554895087,0.267557341,0.267887445,0.206624553
2009/5/1 00:00,0.232727933,0.198582078,0.111704044,0.242446304,-0.00564088,0.129348942,-0.014779538,0.052390494,0.164770545,0.255786117,0.209131667,0.086422543,-0.192684344,0.106988248,0.308199695,0.012578782,0.137459389,0.37842011,-0.092060618,-0.040215209,-0.069151968,0.058761674,0.313738237,0.136373683,0.117834963,0.248867411,0.100138542,-0.048790164,0.373687786,0.084881957,0.258339043,0.05185129,0.068615738,-0.040157822,0.085297581,0.09327535,0.061263804,0.095115772,0.006968669,0.124580562,0.010907396,0.089812023,0.013295542,-0.013102117,0.03954066,0.035268211,0.085075844,0.20264503,0.123060093,0.222441597,0.057158414,0.32347764,-0.011736052,0.09791754,0.206037217,0.127592176,0.196158482,0.223317904,-0.051611452,-0.108579431,0.054136046,0.52232514,0.306476244,-0.158901306,0.117613953,0.91967483,0.084895369,0.062169787,0.192434547,0.046047057,0.126197842
2009/6/1 00:00,0.158072502,-0.225161715,-0.078620979,-0.049849549,-0.172439683,0.015542363,-0.066982821,-0.068992924,-0.086654418,0.015591799,0.066709708,0.053612347,0.587786665,0.004002427,0.016017427,-0.25489225,-0.160132631,-0.110648243,0.222384022,-0.019820469,-0.036456042,-0.071349789,0.440644267,-0.218600938,0.019657459,-0.061552658,0.074353752,-0.003414858,-0.033254281,0.095139165,-0.096143861,0.02675252,0.029490313,0.234694742,0.051581513,0.00942949,0.129850505,0.156277904,-0.110000895,0.045287534,0.117125357,-0.038278329,0.079171443,0.036399434,-0.000969697,-0.049285372,0.077643906,-0.376308524,-0.062835711,-0.207927555,-0.048456886,-0.069780641,0.009302417,-0.053074494,-0.132646472,0.020263395,-0.06678159,-0.189038627,0.005440911,0.061991626,-0.065324054,-0.096313432,-0.164110065,0.050640277,0.083056793,0.166144107,0.029251906,0.124349047,0.064064598,-0.07586293,0.035912456
2009/7/1 00:00,0.113734447,0.065169635,0.124956201,0.008210186,0.156282195,0.150191181,0.198046382,0.130107569,0.055101257,0.125765873,0.130092128,-0.069577889,0.303186259,0.207888968,0.063611143,0,-0.056991729,0.338689755,0.170088928,0.040130174,0.089895004,0.108132395,-0.144300042,0.135794965,0.102167691,-0.000350816,0.208229336,0.018639341,-0.109576418,0.082679022,-0.011070224,0.114176856,0.054876721,0.143428933,0.027008713,-0.008482615,0.102832069,0.046570352,0.15082289,0.063127752,0.180858499,0.073603783,0.175909468,0.12624418,0.071592794,0.317778155,0.073105246,2.427241008,0.116269534,0.337295241,0.123358224,0.173460969,0.048279474,0.097914832,0.197008948,0.236427821,0.073851312,0.328739928,0.103640767,0.014303623,0.030631264,0.208038867,0.229492821,0.040874857,0.164592329,-0.012959145,0.018123673,0.205892639,0.09724748,0.168459634,0.206436076
2009/8/1 00:00,0.173379282,0.455706325,0.117294125,0.117873924,0.218597943,0.080901179,0.17713103,0.102809538,0.032507585,0.050542689,-0.01819306,0.079761345,0.39342713,-0.053139289,0.042427087,1.306587619,0.149933242,0.194462534,0.181038726,0.199796267,0.282009907,-0.022830145,0.001122991,0.077160931,0.013140498,0.016011446,0.051107259,0.010576107,0.042858463,0.046302978,0.050290937,-0.030651243,0.037060831,0.021793517,0.094693451,0.038073401,0.049392755,-0.02463965,0.159848701,0.030890487,-0.071296296,0.012265389,0.103165125,-0.010506302,0.000225714,0.049575059,-0.067056078,1.238308096,-0.002140529,-0.172416036,0.106361405,0.133249034,0.157561183,0.088156482,0.070365359,-0.146263949,0.055178987,0.363564395,0.06165522,0.142186332,0.058583728,0.174900618,0.180914055,0.056904823,0.035625417,0.425551867,0.083199033,0.208837156,0.361297692,0.182587948,-0.052209045
2009/9/1 00:00,-0.038834205,-0.032523192,0.008249382,0.023699493,-0.030755617,0.039990077,0.00236273,-0.034175986,0.125823222,0.043929954,0.083229066,-0.021161233,-0.082930379,0.042866047,0.002283937,-0.240765153,0.131798264,-0.042734549,-0.03571817,-0.025372908,0.058011292,-0.005144909,-0.020431601,0.190446986,0.108106641,0.06419316,0.075010617,0.058603223,0.057255764,0.082902461,0.01922128,0.008791309,0.020067512,0.075968978,0.184229527,-0.041866672,0.092458363,0.065080619,-0.005698021,0.044617065,0.108656963,0.004561049,0.02302952,-0.004910244,0.091815513,0.060881906,0.06987199,-0.027282572,-0.111729924,0.023189542,0.008176282,-0.013334897,-0.023884688,0.040998976,0.050874765,0.058665948,-0.023789512,0.110826201,0.024234412,0.049315937,0.003625382,0.026198957,-0.036211198,-0.025956558,-0.046600921,0.123658,0.043842583,0.006319987,-0.013577662,-0.049589416,-0.0895549
2009/10/1 00:00,-0.148845628,-0.168369751,-0.047911956,-0.023699493,-0.089951351,-0.060997995,0.027351079,0.060355405,-0.080072904,-0.118636693,-0.087051336,-0.083786628,-0.599889687,-0.065708362,-0.225522767,-0.380772496,0.007177289,0.024057514,-0.165523211,-0.1303897,-0.249246175,-0.146187286,0.106506706,-0.046769199,-0.080038232,0.039370165,0.039278089,-0.099286744,-0.018271645,-0.001523168,-0.111184914,0.064196537,-0.016953913,-0.063872719,-0.011058019,-0.15320102,-0.073364704,-0.119117825,-0.181179352,-0.077077412,-0.077694738,-0.004561049,0.014075728,-0.02365869,0.049417545,-0.09011915,-0.013803157,-0.271565439,0.035697062,-0.119037451,-0.112184111,-0.0984608,0.011310987,-0.034893089,-0.029682814,-0.132617196,-0.066864818,-0.077655622,-0.040074013,-0.052720281,-0.035608427,-0.083683703,-0.089703361,-0.055064442,-0.008939806,-0.117992263,0.007478747,-0.062021588,-0.103337299,-0.072029189,-0.006534328
2009/11/1 00:00,0.083518774,0.004878058,0.017090423,0.018719085,-0.100129186,0.072505156,0.182847681,0.038441905,-0.030614164,0.096516472,0.099045787,-0.000750507,-0.27407642,0.136568038,-0.016330839,-0.177455367,0.152631618,0.04696709,0.212305238,0.040571022,0.191234883,-0.015239878,0.123039542,0.094864351,-0.003001468,-0.016954849,0.031978593,0.05552309,0.081269802,0.047758007,-0.022297032,0.004095848,0.017463208,-0.028573371,-0.064291495,0.03375394,0.050702103,0.002287079,0.116259806,0.115598579,-0.002289204,-0.018066953,0.028394391,0.026730371,-0.095780673,0.02640326,0.037423498,-0.168731953,0.099679632,-0.062711309,0.004690715,0.097257873,0.050901534,-0.040019138,0.103840854,0.014153711,0.111832035,-0.002450022,-0.052975352,-0.039561779,0.047002854,-0.039371795,0.01388077,0.005696598,0.14175901,0.014025475,0.099462267,0.109556399,0.04403227,-0.046687112,0.128539123
2009/12/1 00:00,-0.051127278,-0.216474839,-0.019487404,-0.038165671,0.043839205,-0.011880593,-0.031818154,-0.069496183,0.02889288,-0.005089069,0.013136853,0.048718663,0.287682072,-0.013373422,0.052817603,0.355703599,-0.076904858,-0.000521538,-0.152388846,0.01869961,-0.102331358,0.05713596,0.026980214,0.018196525,-0.004844961,-0.064749647,-0.025120827,0.026381072,0.023277486,0.022296669,0.000790826,0.084607099,-0.013326697,0.064008122,0.10496522,0.059238096,0.05423279,0.000570939,0.070617567,-0.028390835,0.027130526,0.064586968,-0.021640503,0.032290057,0.041822335,-0.020592335,0.047268796,0.054141348,0.061219451,0.049171974,0.033365161,-0.001807048,-0.049496616,0.055788664,0.004768128,0.034357869,0.08523492,-0.050303942,0.034106887,-0.0210628,0.070224472,0.082490731,-0.054636205,-0.010120756,0.094799899,0.052453253,0.055752167,0.001091758,0.053488685,0.024897499,0.074329677
2010/1/1 00:00,0.00793655,0.003016594,-0.067759423,0.051978499,-0.150480951,-0.087571719,-0.073197156,0.108111061,-0.100451881,-0.061821161,-0.104552679,0.039262001,-0.077231348,-0.076181431,-0.015274539,-0.219747962,0.048799166,-0.039366758,0.181581954,0.093983464,0.182636567,-0.036537332,-0.06791737,-0.015053437,-0.126886147,-0.100118984,-0.061865309,-0.028565617,-0.158137313,-0.082464484,-0.077641114,-0.070603846,-0.087292817,-0.156917507,-0.087723374,-0.096875481,-0.196469755,0.01078631,-0.146603474,-0.103841791,-0.096723818,-0.080224582,0.062775254,-0.106103152,-0.022595146,0.014900288,0.025538772,-0.212938958,0.079436831,0,-0.00084896,0.004611617,0.016114882,-0.003668538,0.046057992,0.018285864,-0.056119864,0.03090193,-0.022675838,-0.023832522,-0.081618898,-0.012131124,-0.042053425,0.014500564,-0.04345991,0.198345206,0.102348467,-0.088947486,-0.021479032,0.0025582,-0.059801577
